2026-09-01 05:25:24.592 | DEBUG    | ttnn:<module>:78 - Initial ttnn.CONFIG:
Config{cache_path=/home/ttuser/.cache/ttnn,model_cache_path=/home/ttuser/.cache/ttnn/models,tmp_dir=/tmp/ttnn,enable_model_cache=false,enable_fast_runtime_mode=true,validate_program_args=false,throw_exception_on_fallback=false,enable_logging=false,enable_graph_report=false,enable_graph_python_stack_traces=false,enable_detailed_buffer_report=false,enable_detailed_tensor_report=false,enable_comparison_mode=false,comparison_mode_should_raise_exception=false,comparison_mode_pcc=0.9999,root_report_path=generated/ttnn/reports,report_name=std::nullopt,std::nullopt}
  model size: 1024 (tt-tnt-1024.yaml)
  model impl: python (ttml's Python Llama via train.model; SDPA causal, mask dropped)
  seq_len: 512 (explicit; equals the size's max_sequence_length)
  checkpoints: artifacts/checkpoints-winpurity-v4-s5489
  ddp: 4 chips, mesh [1, 4], 16 sequences/chip (effective batch stays 64; step budget and LR unchanged)
  optimizer overridden from train/configs/nanollama3_bpe_v2.yaml: {'type': 'AdamW', 'lr': 0.0003, 'beta1': 0.9, 'beta2': 0.999, 'epsilon': 1e-08, 'weight_decay': 0.01, 'amsgrad': False, 'stochastic_rounding': True}
  stochastic_rounding: True
  lr schedule: constant at 3.000e-04 (set_lr never called)
  seed: 5489
tt-tnt training — steps=10719 batch=64 seq_len=512 arch=blackhole
  mesh graph descriptor: /home/ttuser/code/tt-tnt/train/configs/mesh/mesh-1x4.textproto
  train tokens=352,641,058  val tokens=39,182,335
  parallelism context: DDP over 4 devices on mesh axis 1 (gradients will be all-reduced and divided by 4)
note: the progress bar's val_loss is ttml's placeholder (a copy of train_loss); the real validation loss is computed after training and printed below.
  run manifest: artifacts/checkpoints-winpurity-v4-s5489/run_manifest.json
  0%|          | 0/500 [00:00<?, ?it/s]
 35%|███▍      | 173/500 [00:32<01:00,  5.39it/s, train_loss=4.0547, val_loss=3.6445]
 35%|███▍      | 174/500 [00:32<01:00,  5.40it/s, train_loss=3.8047, val_loss=3.6445]
 35%|███▌      | 175/500 [00:32<01:00,  5.38it/s, train_loss=3.6719, val_loss=3.6445]
 35%|███▌      | 176/500 [00:32<01:00,  5.38it/s, train_loss=3.6875, val_loss=3.6445]
 35%|███▌      | 177/500 [00:32<00:59,  5.38it/s, train_loss=3.8750, val_loss=3.6445]
 36%|███▌      | 178/500 [00:33<01:00,  5.36it/s, train_loss=3.6055, val_loss=3.6445]
 36%|███▌      | 179/500 [00:33<00:59,  5.37it/s, train_loss=3.9102, val_loss=3.6445]
 36%|███▌      | 180/500 [00:33<00:59,  5.38it/s, train_loss=3.8203, val_loss=3.8203]
 36%|███▌      | 181/500 [00:33<00:59,  5.39it/s, train_loss=3.8555, val_loss=3.8203]
 36%|███▋      | 182/500 [00:33<00:59,  5.36it/s, train_loss=3.7305, val_loss=3.8203]
 37%|███▋      | 183/500 [00:34<00:59,  5.35it/s, train_loss=3.6992, val_loss=3.8203]
 37%|███▋      | 184/500 [00:34<00:58,  5.38it/s, train_loss=3.7344, val_loss=3.8203]
 37%|███▋      | 185/500 [00:34<00:58,  5.38it/s, train_loss=3.8828, val_loss=3.8203]
 37%|███▋      | 186/500 [00:34<00:58,  5.40it/s, train_loss=3.5273, val_loss=3.8203]
 37%|███▋      | 187/500 [00:34<00:58,  5.38it/s, train_loss=3.5391, val_loss=3.8203]
 38%|███▊      | 188/500 [00:34<00:57,  5.38it/s, train_loss=3.8203, val_loss=3.8203]
 38%|███▊      | 189/500 [00:35<00:57,  5.39it/s, train_loss=3.6992, val_loss=3.8203]
 38%|███▊      | 190/500 [00:35<00:57,  5.39it/s, train_loss=3.8789, val_loss=3.8789]
 38%|███▊      | 191/500 [00:35<00:57,  5.39it/s, train_loss=3.7383, val_loss=3.8789]
 38%|███▊      | 192/500 [00:35<00:57,  5.38it/s, train_loss=3.7109, val_loss=3.8789]
 39%|███▊      | 193/500 [00:35<00:56,  5.39it/s, train_loss=4.0000, val_loss=3.8789]
 39%|███▉      | 194/500 [00:36<00:56,  5.38it/s, train_loss=3.8203, val_loss=3.8789]
 39%|███▉      | 195/500 [00:36<00:56,  5.39it/s, train_loss=3.7539, val_loss=3.8789]
 39%|███▉      | 196/500 [00:36<00:56,  5.36it/s, train_loss=3.6211, val_loss=3.8789]
 39%|███▉      | 197/500 [00:36<00:56,  5.35it/s, train_loss=3.8203, val_loss=3.8789]
 40%|███▉      | 198/500 [00:36<00:56,  5.31it/s, train_loss=3.7617, val_loss=3.8789]
 40%|███▉      | 199/500 [00:37<00:57,  5.27it/s, train_loss=3.9688, val_loss=3.8789]
 40%|████      | 200/500 [00:37<00:56,  5.35it/s, train_loss=3.8203, val_loss=3.8203]
 40%|████      | 201/500 [00:37<00:55,  5.36it/s, train_loss=3.6406, val_loss=3.8203]
 40%|████      | 202/500 [00:37<00:55,  5.38it/s, train_loss=3.9180, val_loss=3.8203]
 41%|████      | 203/500 [00:37<00:55,  5.38it/s, train_loss=3.7461, val_loss=3.8203]
 41%|████      | 204/500 [00:37<00:54,  5.39it/s, train_loss=3.7070, val_loss=3.8203]
 41%|████      | 205/500 [00:38<00:55,  5.36it/s, train_loss=3.7773, val_loss=3.8203]
 41%|████      | 206/500 [00:38<00:54,  5.35it/s, train_loss=3.9570, val_loss=3.8203]
 41%|████▏     | 207/500 [00:38<00:54,  5.36it/s, train_loss=3.9062, val_loss=3.8203]
 42%|████▏     | 208/500 [00:38<00:54,  5.35it/s, train_loss=3.6758, val_loss=3.8203]
 42%|████▏     | 209/500 [00:38<00:54,  5.37it/s, train_loss=3.6328, val_loss=3.8203]
 42%|████▏     | 210/500 [00:39<00:53,  5.38it/s, train_loss=3.7344, val_loss=3.7344]
 42%|████▏     | 211/500 [00:39<00:53,  5.37it/s, train_loss=3.8555, val_loss=3.7344]
 42%|████▏     | 212/500 [00:39<00:53,  5.38it/s, train_loss=3.9258, val_loss=3.7344]
 43%|████▎     | 213/500 [00:39<00:53,  5.37it/s, train_loss=3.9961, val_loss=3.7344]
 43%|████▎     | 214/500 [00:39<00:53,  5.37it/s, train_loss=3.8164, val_loss=3.7344]
 43%|████▎     | 215/500 [00:39<00:53,  5.37it/s, train_loss=3.8750, val_loss=3.7344]
 43%|████▎     | 216/500 [00:40<00:52,  5.37it/s, train_loss=3.6250, val_loss=3.7344]
 43%|████▎     | 217/500 [00:40<00:52,  5.39it/s, train_loss=3.4805, val_loss=3.7344]
 44%|████▎     | 218/500 [00:40<00:52,  5.40it/s, train_loss=3.8789, val_loss=3.7344]
 44%|████▍     | 219/500 [00:40<00:52,  5.38it/s, train_loss=3.5781, val_loss=3.7344]
 44%|████▍     | 220/500 [00:40<00:52,  5.37it/s, train_loss=3.7930, val_loss=3.7930]
 44%|████▍     | 221/500 [00:41<00:51,  5.37it/s, train_loss=3.6953, val_loss=3.7930]
 44%|████▍     | 222/500 [00:41<00:51,  5.36it/s, train_loss=3.9062, val_loss=3.7930]
 45%|████▍     | 223/500 [00:41<00:51,  5.36it/s, train_loss=3.6875, val_loss=3.7930]
 45%|████▍     | 224/500 [00:41<00:51,  5.34it/s, train_loss=3.7539, val_loss=3.7930]
 45%|████▌     | 225/500 [00:41<00:51,  5.31it/s, train_loss=3.6992, val_loss=3.7930]
 45%|████▌     | 226/500 [00:42<00:51,  5.35it/s, train_loss=3.7422, val_loss=3.7930]
 45%|████▌     | 227/500 [00:42<00:51,  5.34it/s, train_loss=3.6523, val_loss=3.7930]
 46%|████▌     | 228/500 [00:42<00:50,  5.36it/s, train_loss=4.0000, val_loss=3.7930]
 46%|████▌     | 229/500 [00:42<00:50,  5.38it/s, train_loss=3.5000, val_loss=3.7930]
 46%|████▌     | 230/500 [00:42<00:50,  5.37it/s, train_loss=3.5234, val_loss=3.5234]
 46%|████▌     | 231/500 [00:42<00:50,  5.36it/s, train_loss=3.5117, val_loss=3.5234]
 46%|████▋     | 232/500 [00:43<00:49,  5.37it/s, train_loss=4.0156, val_loss=3.5234]
 47%|████▋     | 233/500 [00:43<00:49,  5.36it/s, train_loss=3.4844, val_loss=3.5234]
 47%|████▋     | 234/500 [00:43<00:49,  5.38it/s, train_loss=3.8711, val_loss=3.5234]
 47%|████▋     | 235/500 [00:43<00:49,  5.40it/s, train_loss=3.6016, val_loss=3.5234]
 47%|████▋     | 236/500 [00:43<00:48,  5.39it/s, train_loss=3.7891, val_loss=3.5234]
 47%|████▋     | 237/500 [00:44<00:48,  5.38it/s, train_loss=3.6172, val_loss=3.5234]
 48%|████▊     | 238/500 [00:44<00:48,  5.35it/s, train_loss=3.9062, val_loss=3.5234]
 48%|████▊     | 239/500 [00:44<00:48,  5.34it/s, train_loss=3.5430, val_loss=3.5234]
 48%|████▊     | 240/500 [00:44<00:48,  5.32it/s, train_loss=3.6914, val_loss=3.6914]
 48%|████▊     | 241/500 [00:44<00:48,  5.35it/s, train_loss=3.6641, val_loss=3.6914]
 48%|████▊     | 242/500 [00:45<00:48,  5.37it/s, train_loss=3.7539, val_loss=3.6914]
 49%|████▊     | 243/500 [00:45<00:47,  5.39it/s, train_loss=3.5156, val_loss=3.6914]
 49%|████▉     | 244/500 [00:45<00:47,  5.34it/s, train_loss=3.8516, val_loss=3.6914]
 49%|████▉     | 245/500 [00:45<00:47,  5.33it/s, train_loss=3.7656, val_loss=3.6914]
 49%|████▉     | 246/500 [00:45<00:47,  5.37it/s, train_loss=3.8359, val_loss=3.6914]
 49%|████▉     | 247/500 [00:45<00:46,  5.40it/s, train_loss=3.7148, val_loss=3.6914]
 50%|████▉     | 248/500 [00:46<00:46,  5.40it/s, train_loss=3.7773, val_loss=3.6914]
 50%|████▉     | 249/500 [00:46<00:46,  5.42it/s, train_loss=3.7148, val_loss=3.6914]
 50%|█████     | 250/500 [00:46<00:46,  5.38it/s, train_loss=3.6133, val_loss=3.6133]
 50%|█████     | 251/500 [00:46<00:46,  5.40it/s, train_loss=3.4609, val_loss=3.6133]
 50%|█████     | 252/500 [00:46<00:45,  5.39it/s, train_loss=3.7266, val_loss=3.6133]
 51%|█████     | 253/500 [00:47<00:45,  5.40it/s, train_loss=3.8164, val_loss=3.6133]
 51%|█████     | 254/500 [00:47<00:45,  5.39it/s, train_loss=3.8867, val_loss=3.6133]
 51%|█████     | 255/500 [00:47<00:45,  5.37it/s, train_loss=3.7188, val_loss=3.6133]
 51%|█████     | 256/500 [00:47<00:45,  5.39it/s, train_loss=3.6719, val_loss=3.6133]
 51%|█████▏    | 257/500 [00:47<00:45,  5.40it/s, train_loss=3.8438, val_loss=3.6133]
 52%|█████▏    | 258/500 [00:47<00:44,  5.41it/s, train_loss=3.8516, val_loss=3.6133]
 52%|█████▏    | 259/500 [00:48<00:44,  5.39it/s, train_loss=3.4883, val_loss=3.6133]
 52%|█████▏    | 260/500 [00:48<00:44,  5.41it/s, train_loss=3.9062, val_loss=3.9062]
 52%|█████▏    | 261/500 [00:48<00:44,  5.40it/s, train_loss=3.6758, val_loss=3.9062]
 52%|█████▏    | 262/500 [00:48<00:44,  5.38it/s, train_loss=3.7969, val_loss=3.9062]
 53%|█████▎    | 263/500 [00:48<00:44,  5.38it/s, train_loss=3.9297, val_loss=3.9062]
 53%|█████▎    | 264/500 [00:49<00:43,  5.36it/s, train_loss=3.4961, val_loss=3.9062]
 53%|█████▎    | 265/500 [00:49<00:43,  5.36it/s, train_loss=3.7773, val_loss=3.9062]
 53%|█████▎    | 266/500 [00:49<00:43,  5.37it/s, train_loss=3.5430, val_loss=3.9062]
 53%|█████▎    | 267/500 [00:49<00:43,  5.35it/s, train_loss=3.5078, val_loss=3.9062]
 54%|█████▎    | 268/500 [00:49<00:44,  5.21it/s, train_loss=3.7422, val_loss=3.9062]
 54%|█████▍    | 269/500 [00:50<00:44,  5.25it/s, train_loss=3.7070, val_loss=3.9062]
 54%|█████▍    | 270/500 [00:50<00:43,  5.27it/s, train_loss=3.3516, val_loss=3.3516]
 54%|█████▍    | 271/500 [00:50<00:43,  5.28it/s, train_loss=3.5664, val_loss=3.3516]
 54%|█████▍    | 272/500 [00:50<00:43,  5.29it/s, train_loss=3.9805, val_loss=3.3516]
 55%|█████▍    | 273/500 [00:50<00:42,  5.29it/s, train_loss=3.8008, val_loss=3.3516]
 55%|█████▍    | 274/500 [00:50<00:42,  5.33it/s, train_loss=3.5508, val_loss=3.3516]
 55%|█████▌    | 275/500 [00:51<00:42,  5.33it/s, train_loss=3.7852, val_loss=3.3516]
 55%|█████▌    | 276/500 [00:51<00:42,  5.33it/s, train_loss=3.5664, val_loss=3.3516]
 55%|█████▌    | 277/500 [00:51<00:41,  5.35it/s, train_loss=3.6836, val_loss=3.3516]
 56%|█████▌    | 278/500 [00:51<00:41,  5.35it/s, train_loss=3.9922, val_loss=3.3516]
 56%|█████▌    | 279/500 [00:51<00:41,  5.35it/s, train_loss=3.5664, val_loss=3.3516]
 56%|█████▌    | 280/500 [00:52<00:41,  5.36it/s, train_loss=3.8633, val_loss=3.8633]
 56%|█████▌    | 281/500 [00:52<00:40,  5.36it/s, train_loss=3.3711, val_loss=3.8633]
 56%|█████▋    | 282/500 [00:52<00:40,  5.35it/s, train_loss=3.7305, val_loss=3.8633]
 57%|█████▋    | 283/500 [00:52<00:40,  5.32it/s, train_loss=4.0039, val_loss=3.8633]
 57%|█████▋    | 284/500 [00:52<00:40,  5.27it/s, train_loss=3.7266, val_loss=3.8633]
 57%|█████▋    | 285/500 [00:53<00:40,  5.34it/s, train_loss=3.6172, val_loss=3.8633]
 57%|█████▋    | 286/500 [00:53<00:40,  5.34it/s, train_loss=3.6797, val_loss=3.8633]
 57%|█████▋    | 287/500 [00:53<00:40,  5.25it/s, train_loss=3.5000, val_loss=3.8633]
 58%|█████▊    | 288/500 [00:53<00:39,  5.35it/s, train_loss=3.6328, val_loss=3.8633]
 58%|█████▊    | 289/500 [00:53<00:39,  5.31it/s, train_loss=3.5273, val_loss=3.8633]
 58%|█████▊    | 290/500 [00:53<00:39,  5.35it/s, train_loss=3.7070, val_loss=3.7070]
 58%|█████▊    | 291/500 [00:54<00:38,  5.37it/s, train_loss=3.6250, val_loss=3.7070]
 58%|█████▊    | 292/500 [00:54<00:38,  5.38it/s, train_loss=3.7188, val_loss=3.7070]
 59%|█████▊    | 293/500 [00:54<00:38,  5.32it/s, train_loss=3.8828, val_loss=3.7070]
 59%|█████▉    | 294/500 [00:54<00:38,  5.34it/s, train_loss=3.8672, val_loss=3.7070]
 59%|█████▉    | 295/500 [00:54<00:38,  5.38it/s, train_loss=3.6016, val_loss=3.7070]
 59%|█████▉    | 296/500 [00:55<00:38,  5.29it/s, train_loss=3.7383, val_loss=3.7070]
 59%|█████▉    | 297/500 [00:55<00:38,  5.33it/s, train_loss=3.6797, val_loss=3.7070]
 60%|█████▉    | 298/500 [00:55<00:38,  5.27it/s, train_loss=3.5898, val_loss=3.7070]
 60%|█████▉    | 299/500 [00:55<00:38,  5.20it/s, train_loss=3.8477, val_loss=3.7070]
 60%|██████    | 300/500 [00:55<00:37,  5.32it/s, train_loss=3.8242, val_loss=3.8242]
 60%|██████    | 301/500 [00:56<00:37,  5.32it/s, train_loss=3.3711, val_loss=3.8242]
 60%|██████    | 302/500 [00:56<00:37,  5.33it/s, train_loss=3.8750, val_loss=3.8242]
 61%|██████    | 303/500 [00:56<00:36,  5.35it/s, train_loss=3.5273, val_loss=3.8242]
 61%|██████    | 304/500 [00:56<00:36,  5.36it/s, train_loss=3.8125, val_loss=3.8242]
 61%|██████    | 305/500 [00:56<00:36,  5.36it/s, train_loss=3.8242, val_loss=3.8242]
 61%|██████    | 306/500 [00:56<00:36,  5.37it/s, train_loss=3.3242, val_loss=3.8242]
 61%|██████▏   | 307/500 [00:57<00:35,  5.37it/s, train_loss=3.5469, val_loss=3.8242]
 62%|██████▏   | 308/500 [00:57<00:35,  5.37it/s, train_loss=3.6680, val_loss=3.8242]
 62%|██████▏   | 309/500 [00:57<00:35,  5.37it/s, train_loss=3.7461, val_loss=3.8242]
 62%|██████▏   | 310/500 [00:57<00:35,  5.34it/s, train_loss=3.7656, val_loss=3.7656]
 62%|██████▏   | 311/500 [00:57<00:35,  5.34it/s, train_loss=3.6680, val_loss=3.7656]
 62%|██████▏   | 312/500 [00:58<00:35,  5.35it/s, train_loss=3.6289, val_loss=3.7656]
 63%|██████▎   | 313/500 [00:58<00:35,  5.33it/s, train_loss=4.0039, val_loss=3.7656]
 63%|██████▎   | 314/500 [00:58<00:34,  5.35it/s, train_loss=3.6875, val_loss=3.7656]
 63%|██████▎   | 315/500 [00:58<00:34,  5.35it/s, train_loss=3.8164, val_loss=3.7656]
 63%|██████▎   | 316/500 [00:58<00:34,  5.36it/s, train_loss=3.8828, val_loss=3.7656]
 63%|██████▎   | 317/500 [00:59<00:34,  5.37it/s, train_loss=3.7383, val_loss=3.7656]
 64%|██████▎   | 318/500 [00:59<00:33,  5.39it/s, train_loss=3.4375, val_loss=3.7656]
 64%|██████▍   | 319/500 [00:59<00:33,  5.35it/s, train_loss=3.8945, val_loss=3.7656]
 64%|██████▍   | 320/500 [00:59<00:33,  5.34it/s, train_loss=3.7266, val_loss=3.7266]
 64%|██████▍   | 321/500 [00:59<00:33,  5.33it/s, train_loss=3.6367, val_loss=3.7266]
 64%|██████▍   | 322/500 [00:59<00:33,  5.35it/s, train_loss=3.7539, val_loss=3.7266]
 65%|██████▍   | 323/500 [01:00<00:32,  5.37it/s, train_loss=3.7695, val_loss=3.7266]
 65%|██████▍   | 324/500 [01:00<00:32,  5.38it/s, train_loss=3.6641, val_loss=3.7266]
 65%|██████▌   | 325/500 [01:00<00:33,  5.30it/s, train_loss=3.9492, val_loss=3.7266]
 65%|██████▌   | 326/500 [01:00<00:32,  5.42it/s, train_loss=3.7109, val_loss=3.7266]
 65%|██████▌   | 327/500 [01:00<00:32,  5.40it/s, train_loss=3.6719, val_loss=3.7266]
 66%|██████▌   | 328/500 [01:01<00:31,  5.39it/s, train_loss=3.8633, val_loss=3.7266]
 66%|██████▌   | 329/500 [01:01<00:31,  5.40it/s, train_loss=3.8047, val_loss=3.7266]
 66%|██████▌   | 330/500 [01:01<00:31,  5.36it/s, train_loss=3.5625, val_loss=3.5625]
 66%|██████▌   | 331/500 [01:01<00:31,  5.34it/s, train_loss=3.8242, val_loss=3.5625]
 66%|██████▋   | 332/500 [01:01<00:31,  5.36it/s, train_loss=3.5703, val_loss=3.5625]
 67%|██████▋   | 333/500 [01:02<00:31,  5.36it/s, train_loss=3.7578, val_loss=3.5625]
 67%|██████▋   | 334/500 [01:02<00:30,  5.38it/s, train_loss=3.6758, val_loss=3.5625]
 67%|██████▋   | 335/500 [01:02<00:30,  5.36it/s, train_loss=3.7539, val_loss=3.5625]
 67%|██████▋   | 336/500 [01:02<00:30,  5.35it/s, train_loss=3.4531, val_loss=3.5625]
 67%|██████▋   | 337/500 [01:02<00:30,  5.36it/s, train_loss=3.4688, val_loss=3.5625]
 68%|██████▊   | 338/500 [01:02<00:30,  5.36it/s, train_loss=3.8125, val_loss=3.5625]
 68%|██████▊   | 339/500 [01:03<00:30,  5.34it/s, train_loss=3.8711, val_loss=3.5625]
 68%|██████▊   | 340/500 [01:03<00:29,  5.36it/s, train_loss=4.0039, val_loss=4.0039]
 68%|██████▊   | 341/500 [01:03<00:29,  5.38it/s, train_loss=3.6289, val_loss=4.0039]
 68%|██████▊   | 342/500 [01:03<00:29,  5.35it/s, train_loss=3.8320, val_loss=4.0039]
 69%|██████▊   | 343/500 [01:03<00:29,  5.30it/s, train_loss=3.9648, val_loss=4.0039]
 69%|██████▉   | 344/500 [01:04<00:29,  5.35it/s, train_loss=3.8203, val_loss=4.0039]
 69%|██████▉   | 345/500 [01:04<00:28,  5.35it/s, train_loss=3.5430, val_loss=4.0039]
 69%|██████▉   | 346/500 [01:04<00:28,  5.37it/s, train_loss=3.7461, val_loss=4.0039]
 69%|██████▉   | 347/500 [01:04<00:28,  5.37it/s, train_loss=3.6836, val_loss=4.0039]
 70%|██████▉   | 348/500 [01:04<00:28,  5.36it/s, train_loss=3.5781, val_loss=4.0039]
 70%|██████▉   | 349/500 [01:05<00:28,  5.38it/s, train_loss=3.5820, val_loss=4.0039]
 70%|███████   | 350/500 [01:05<00:27,  5.37it/s, train_loss=3.6289, val_loss=3.6289]
 70%|███████   | 351/500 [01:05<00:28,  5.30it/s, train_loss=3.7812, val_loss=3.6289]
 70%|███████   | 352/500 [01:05<00:27,  5.33it/s, train_loss=3.9336, val_loss=3.6289]
 71%|███████   | 353/500 [01:05<00:27,  5.35it/s, train_loss=3.7500, val_loss=3.6289]
 71%|███████   | 354/500 [01:05<00:27,  5.34it/s, train_loss=3.6602, val_loss=3.6289]
 71%|███████   | 355/500 [01:06<00:27,  5.33it/s, train_loss=3.9219, val_loss=3.6289]
 71%|███████   | 356/500 [01:06<00:27,  5.33it/s, train_loss=3.6484, val_loss=3.6289]
 71%|███████▏  | 357/500 [01:06<00:26,  5.36it/s, train_loss=3.4180, val_loss=3.6289]
 72%|███████▏  | 358/500 [01:06<00:26,  5.34it/s, train_loss=3.7656, val_loss=3.6289]
 72%|███████▏  | 359/500 [01:06<00:26,  5.36it/s, train_loss=3.7812, val_loss=3.6289]
 72%|███████▏  | 360/500 [01:07<00:26,  5.31it/s, train_loss=3.6094, val_loss=3.6094]
 72%|███████▏  | 361/500 [01:07<00:26,  5.34it/s, train_loss=3.7266, val_loss=3.6094]
 72%|███████▏  | 362/500 [01:07<00:25,  5.31it/s, train_loss=3.7734, val_loss=3.6094]
 73%|███████▎  | 363/500 [01:07<00:25,  5.34it/s, train_loss=3.6719, val_loss=3.6094]
 73%|███████▎  | 364/500 [01:07<00:25,  5.35it/s, train_loss=3.6445, val_loss=3.6094]
 73%|███████▎  | 365/500 [01:08<00:25,  5.39it/s, train_loss=3.6406, val_loss=3.6094]
 73%|███████▎  | 366/500 [01:08<00:24,  5.39it/s, train_loss=3.8555, val_loss=3.6094]
 73%|███████▎  | 367/500 [01:08<00:24,  5.40it/s, train_loss=3.6016, val_loss=3.6094]
 74%|███████▎  | 368/500 [01:08<00:24,  5.39it/s, train_loss=3.7109, val_loss=3.6094]
 74%|███████▍  | 369/500 [01:08<00:24,  5.38it/s, train_loss=3.5938, val_loss=3.6094]
 74%|███████▍  | 370/500 [01:08<00:24,  5.38it/s, train_loss=3.4531, val_loss=3.4531]
 74%|███████▍  | 371/500 [01:09<00:23,  5.39it/s, train_loss=3.3984, val_loss=3.4531]
 74%|███████▍  | 372/500 [01:09<00:23,  5.37it/s, train_loss=3.5664, val_loss=3.4531]
 75%|███████▍  | 373/500 [01:09<00:23,  5.37it/s, train_loss=3.8867, val_loss=3.4531]
 75%|███████▍  | 374/500 [01:09<00:23,  5.40it/s, train_loss=3.7383, val_loss=3.4531]
 75%|███████▌  | 375/500 [01:09<00:23,  5.39it/s, train_loss=3.8906, val_loss=3.4531]
 75%|███████▌  | 376/500 [01:10<00:22,  5.41it/s, train_loss=3.7773, val_loss=3.4531]
 75%|███████▌  | 377/500 [01:10<00:22,  5.42it/s, train_loss=3.5312, val_loss=3.4531]
 76%|███████▌  | 378/500 [01:10<00:22,  5.37it/s, train_loss=3.7148, val_loss=3.4531]
 76%|███████▌  | 379/500 [01:10<00:22,  5.36it/s, train_loss=3.6406, val_loss=3.4531]
 76%|███████▌  | 380/500 [01:10<00:22,  5.38it/s, train_loss=3.8242, val_loss=3.8242]
 76%|███████▌  | 381/500 [01:10<00:22,  5.36it/s, train_loss=3.8594, val_loss=3.8242]
 76%|███████▋  | 382/500 [01:11<00:22,  5.35it/s, train_loss=3.3867, val_loss=3.8242]
 77%|███████▋  | 383/500 [01:11<00:21,  5.36it/s, train_loss=3.6172, val_loss=3.8242]
 77%|███████▋  | 384/500 [01:11<00:21,  5.35it/s, train_loss=3.6445, val_loss=3.8242]
 77%|███████▋  | 385/500 [01:11<00:21,  5.33it/s, train_loss=3.6680, val_loss=3.8242]
 77%|███████▋  | 386/500 [01:11<00:21,  5.31it/s, train_loss=3.7227, val_loss=3.8242]
 77%|███████▋  | 387/500 [01:12<00:21,  5.29it/s, train_loss=3.4922, val_loss=3.8242]
 78%|███████▊  | 388/500 [01:12<00:21,  5.33it/s, train_loss=3.8008, val_loss=3.8242]
 78%|███████▊  | 389/500 [01:12<00:20,  5.34it/s, train_loss=3.7422, val_loss=3.8242]
 78%|███████▊  | 390/500 [01:12<00:20,  5.29it/s, train_loss=3.5938, val_loss=3.5938]
 78%|███████▊  | 391/500 [01:12<00:20,  5.30it/s, train_loss=3.6719, val_loss=3.5938]
 78%|███████▊  | 392/500 [01:13<00:20,  5.33it/s, train_loss=3.7344, val_loss=3.5938]
 79%|███████▊  | 393/500 [01:13<00:19,  5.36it/s, train_loss=3.6250, val_loss=3.5938]
 79%|███████▉  | 394/500 [01:13<00:19,  5.32it/s, train_loss=3.7734, val_loss=3.5938]
 79%|███████▉  | 395/500 [01:13<00:19,  5.33it/s, train_loss=3.6914, val_loss=3.5938]
 79%|███████▉  | 396/500 [01:13<00:19,  5.32it/s, train_loss=3.6484, val_loss=3.5938]
 79%|███████▉  | 397/500 [01:13<00:19,  5.33it/s, train_loss=3.7109, val_loss=3.5938]
 80%|███████▉  | 398/500 [01:14<00:19,  5.34it/s, train_loss=3.5195, val_loss=3.5938]
 80%|███████▉  | 399/500 [01:14<00:19,  5.31it/s, train_loss=3.5312, val_loss=3.5938]
 80%|████████  | 400/500 [01:14<00:18,  5.32it/s, train_loss=3.6406, val_loss=3.6406]
 80%|████████  | 401/500 [01:14<00:18,  5.33it/s, train_loss=3.7461, val_loss=3.6406]
 80%|████████  | 402/500 [01:14<00:18,  5.30it/s, train_loss=3.6484, val_loss=3.6406]
 81%|████████  | 403/500 [01:15<00:18,  5.28it/s, train_loss=3.8320, val_loss=3.6406]
 81%|████████  | 404/500 [01:15<00:18,  5.27it/s, train_loss=3.5586, val_loss=3.6406]
 81%|████████  | 405/500 [01:15<00:17,  5.30it/s, train_loss=3.3594, val_loss=3.6406]
 81%|████████  | 406/500 [01:15<00:17,  5.33it/s, train_loss=3.5078, val_loss=3.6406]
 81%|████████▏ | 407/500 [01:15<00:17,  5.34it/s, train_loss=3.6641, val_loss=3.6406]
 82%|████████▏ | 408/500 [01:16<00:17,  5.34it/s, train_loss=3.5898, val_loss=3.6406]
 82%|████████▏ | 409/500 [01:16<00:16,  5.37it/s, train_loss=3.4688, val_loss=3.6406]
 82%|████████▏ | 410/500 [01:16<00:16,  5.36it/s, train_loss=3.4688, val_loss=3.4688]
 82%|████████▏ | 411/500 [01:16<00:16,  5.38it/s, train_loss=3.7539, val_loss=3.4688]
 82%|████████▏ | 412/500 [01:16<00:16,  5.39it/s, train_loss=3.5742, val_loss=3.4688]
 83%|████████▎ | 413/500 [01:16<00:16,  5.34it/s, train_loss=3.3633, val_loss=3.4688]
 83%|████████▎ | 414/500 [01:17<00:16,  5.31it/s, train_loss=3.5820, val_loss=3.4688]
 83%|████████▎ | 415/500 [01:17<00:15,  5.33it/s, train_loss=3.6406, val_loss=3.4688]
 83%|████████▎ | 416/500 [01:17<00:15,  5.34it/s, train_loss=3.6523, val_loss=3.4688]
 83%|████████▎ | 417/500 [01:17<00:15,  5.33it/s, train_loss=3.7930, val_loss=3.4688]
 84%|████████▎ | 418/500 [01:17<00:15,  5.36it/s, train_loss=3.7227, val_loss=3.4688]
 84%|████████▍ | 419/500 [01:18<00:15,  5.39it/s, train_loss=3.5781, val_loss=3.4688]
 84%|████████▍ | 420/500 [01:18<00:14,  5.35it/s, train_loss=3.7227, val_loss=3.7227]
 84%|████████▍ | 421/500 [01:18<00:14,  5.34it/s, train_loss=3.7383, val_loss=3.7227]
